[rosmaster.main][INFO] 2024-03-05 05:14:28,144: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-03-05 05:14:28,144: Starting ROS Master Node
[rosmaster.master][INFO] 2024-03-05 05:14:28,239: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:14:28,239: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:14:28,240: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:14:28,240: +PARAM [/ekf_localization/imu0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:14:28,240: +PARAM [/ekf_localization/imu0_remove_gravitational_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:14:28,240: +SERVICE [/rosout/get_loggers] /rosout http://localhost:42229/
[rosmaster.master][INFO] 2024-03-05 05:14:28,240: +SERVICE [/rosout/set_logger_level] /rosout http://localhost:42229/
[rosmaster.master][INFO] 2024-03-05 05:14:28,242: +SUB [/clock] /rosout http://localhost:42229/
[rosmaster.master][INFO] 2024-03-05 05:14:28,242: +PUB [/rosout_agg] /rosout http://localhost:42229/
[rosmaster.master][INFO] 2024-03-05 05:14:28,243: +SUB [/rosout] /rosout http://localhost:42229/
[rosmaster.master][INFO] 2024-03-05 05:14:28,293: +PUB [/rosout] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,293: +PUB [/rosout] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,293: +SERVICE [/smb_robot_state_publisher/get_loggers] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,293: +SERVICE [/twist_mux/get_loggers] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,294: +SERVICE [/smb_robot_state_publisher/set_logger_level] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,294: +SERVICE [/twist_mux/set_logger_level] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,296: +SUB [/clock] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,296: +SUB [/clock] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,297: +CACHEDPARAM [/twist_mux/topics] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 05:14:28,298: +CACHEDPARAM [/rosout_disable_topics_generation] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 05:14:28,298: +CACHEDPARAM [/rosout_disable_topics_generation] by /smb_robot_state_publisher
[rosmaster.master][INFO] 2024-03-05 05:14:28,299: +SUB [/joy_teleop/cmd_vel] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,300: +SUB [/twist_marker_server/cmd_vel] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,301: +PUB [/tf] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,301: +PUB [/tf_static] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,302: +SUB [/cmd_vel] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,302: +CACHEDPARAM [/twist_mux/locks] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 05:14:28,303: +PUB [/rosout] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,305: +SUB [/e_stop] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,306: +SERVICE [/ekf_localization/get_loggers] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,306: +PUB [/smb_velocity_controller/cmd_vel] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,306: +SUB [/joint_states] /smb_robot_state_publisher http://localhost:43671/
[rosmaster.master][INFO] 2024-03-05 05:14:28,306: +PUB [/diagnostics] /twist_mux http://localhost:44041/
[rosmaster.master][INFO] 2024-03-05 05:14:28,307: +SERVICE [/ekf_localization/set_logger_level] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,307: +CACHEDPARAM [/twist_mux/diagnostic_period] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 05:14:28,308: +SUB [/clock] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,309: +PUB [/diagnostics] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,309: +CACHEDPARAM [/ekf_localization/diagnostic_period] by /ekf_localization
[rosmaster.master][INFO] 2024-03-05 05:14:28,310: +SUB [/tf] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,312: +SUB [/tf_static] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,312: +PUB [/tf] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,319: +PUB [/rosout] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,320: +SUB [/set_pose] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,320: +SERVICE [/pointcloud_to_laserscan/get_loggers] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,321: +SERVICE [/set_pose] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,321: +SERVICE [/pointcloud_to_laserscan/set_logger_level] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,321: +SERVICE [/ekf_localization/enable] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,322: +SERVICE [/ekf_localization/toggle] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,323: +SUB [/clock] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,328: +SUB [/imu/data] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,329: +PUB [/odometry/filtered] /ekf_localization http://localhost:46007/
[rosmaster.master][INFO] 2024-03-05 05:14:28,345: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,345: publisherUpdate[/tf] -> http://localhost:46007/ ['http://localhost:43671/', 'http://localhost:46007/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,348: publisherUpdate[/tf] -> http://localhost:46007/ ['http://localhost:43671/', 'http://localhost:46007/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,348: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,348: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,348: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,348: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,349: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,349: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,349: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,355: +CACHEDPARAM [/rosout_disable_topics_generation] by /pointcloud_to_laserscan
[rosmaster.master][INFO] 2024-03-05 05:14:28,355: +SERVICE [/pointcloud_to_laserscan/load_nodelet] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,356: +SERVICE [/pointcloud_to_laserscan/unload_nodelet] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,356: +SERVICE [/pointcloud_to_laserscan/list] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,365: +SUB [/tf] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,366: +SUB [/tf_static] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,367: +PUB [/scan] /pointcloud_to_laserscan http://localhost:35709/
[rosmaster.master][INFO] 2024-03-05 05:14:28,444: +PUB [/rosout] /base_controller_spawner http://localhost:38597/
[rosmaster.master][INFO] 2024-03-05 05:14:28,446: +SUB [/clock] /base_controller_spawner http://localhost:38597/
[rosmaster.master][INFO] 2024-03-05 05:14:28,446: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,446: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,447: +SERVICE [/base_controller_spawner/get_loggers] /base_controller_spawner http://localhost:38597/
[rosmaster.master][INFO] 2024-03-05 05:14:28,447: +SERVICE [/base_controller_spawner/set_logger_level] /base_controller_spawner http://localhost:38597/
[rosmaster.master][INFO] 2024-03-05 05:14:28,448: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2024-03-05 05:14:28,559: +PUB [/rosout] /spawn_urdf http://localhost:38047/
[rosmaster.master][INFO] 2024-03-05 05:14:28,560: +SUB [/clock] /spawn_urdf http://localhost:38047/
[rosmaster.master][INFO] 2024-03-05 05:14:28,561: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://localhost:38047/
[rosmaster.master][INFO] 2024-03-05 05:14:28,562: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://localhost:38047/
[rosmaster.master][INFO] 2024-03-05 05:14:28,562: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:14:28,566: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:14:28,613: +PUB [/rosout] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,613: +SERVICE [/gazebo/get_loggers] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,613: +SERVICE [/gazebo/set_logger_level] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,615: +SUB [/clock] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,616: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,647: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,647: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,647: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/', 'http://localhost:39137/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,648: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/', 'http://localhost:39137/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,652: +PUB [/rosout] /gazebo_gui http://localhost:41809/
[rosmaster.master][INFO] 2024-03-05 05:14:28,653: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://localhost:41809/
[rosmaster.master][INFO] 2024-03-05 05:14:28,653: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://localhost:41809/
[rosmaster.master][INFO] 2024-03-05 05:14:28,654: +SUB [/clock] /gazebo_gui http://localhost:41809/
[rosmaster.master][INFO] 2024-03-05 05:14:28,655: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-03-05 05:14:28,748: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/', 'http://localhost:39137/', 'http://localhost:41809/']
[rosmaster.master][INFO] 2024-03-05 05:14:28,749: publisherUpdate[/rosout] -> http://localhost:42229/ ['http://localhost:43671/', 'http://localhost:44041/', 'http://localhost:46007/', 'http://localhost:35709/', 'http://localhost:38597/', 'http://localhost:38047/', 'http://localhost:39137/', 'http://localhost:41809/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:14:28,749: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-03-05 05:14:28,867: +PUB [/clock] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,868: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,868: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,868: +SERVICE [/gazebo/delete_model] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,868: +SERVICE [/gazebo/delete_light] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,869: +SERVICE [/gazebo/get_model_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,869: +SERVICE [/gazebo/get_model_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,869: +SERVICE [/gazebo/get_world_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,869: +SERVICE [/gazebo/get_joint_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,870: +SERVICE [/gazebo/get_link_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,870: +SERVICE [/gazebo/get_link_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,870: +SERVICE [/gazebo/get_light_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,870: +SERVICE [/gazebo/set_light_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,871: +SERVICE [/gazebo/get_physics_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,871: +PUB [/gazebo/link_states] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,871: +PUB [/gazebo/model_states] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,871: +PUB [/gazebo/performance_metrics] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,871: +SERVICE [/gazebo/set_link_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,872: +SERVICE [/gazebo/set_physics_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,872: +SERVICE [/gazebo/set_model_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,872: +SERVICE [/gazebo/set_model_configuration] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,872: +SERVICE [/gazebo/set_joint_properties] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,872: +SERVICE [/gazebo/set_link_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,873: +SUB [/gazebo/set_link_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,874: +SUB [/gazebo/set_model_state] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,875: +SERVICE [/gazebo/pause_physics] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,875: +SERVICE [/gazebo/unpause_physics] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,875: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,875: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,875: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,876: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,876: +SERVICE [/gazebo/reset_simulation] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,876: +SERVICE [/gazebo/reset_world] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,882: +SERVICE [/gazebo/set_parameters] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,882: +PUB [/gazebo/parameter_descriptions] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,883: +PUB [/gazebo/parameter_updates] /gazebo http://localhost:39137/
[rosmaster.master][INFO] 2024-03-05 05:14:28,885: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,885: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,886: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,886: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,886: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,886: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,887: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,887: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,887: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:14:28,887: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
