[rosmaster.main][INFO] 2024-02-27 01:55:30,511: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-02-27 01:55:30,511: Starting ROS Master Node
[rosmaster.master][INFO] 2024-02-27 01:56:45,166: -SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:40825/
[rosmaster.master][INFO] 2024-02-27 01:56:45,167: -SERVICE [/kill] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,167: -SERVICE [/spawn] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,167: -SERVICE [/reset] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,168: -SERVICE [/clear] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,387: -PUB [/rosout] /turtlesim http://TheanVIn:40825/
[rosmaster.master][INFO] 2024-02-27 01:56:45,387: -SERVICE [/turtlesim/get_loggers] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,388: -SERVICE [/turtlesim/set_logger_level] /turtlesim rosrpc://TheanVIn:55141
[rosmaster.master][INFO] 2024-02-27 01:56:45,388: -CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 01:56:53,804: +PUB [/rosout] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,805: +SERVICE [/turtlesim/get_loggers] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,805: +SERVICE [/turtlesim/set_logger_level] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,806: +PARAM [/turtlesim/background_r] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 01:56:53,807: +PARAM [/turtlesim/background_g] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 01:56:53,807: +PARAM [/turtlesim/background_b] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 01:56:53,817: +SERVICE [/clear] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,818: +SERVICE [/reset] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,818: +SERVICE [/spawn] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,818: +SERVICE [/kill] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,818: +CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 01:56:53,820: +SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,820: +PUB [/turtle1/pose] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,820: +PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,821: +SERVICE [/turtle1/set_pen] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,821: +SERVICE [/turtle1/teleport_relative] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,821: +SERVICE [/turtle1/teleport_absolute] /turtlesim http://TheanVIn:34357/
[rosmaster.master][INFO] 2024-02-27 01:56:53,829: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/', 'http://TheanVIn:34357/']
[rosmaster.master][INFO] 2024-02-27 01:56:53,830: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/', 'http://TheanVIn:34357/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:00:12,832: +PUB [/rosout] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,833: +SERVICE [/turtlesim/get_loggers] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,833: +SERVICE [/turtlesim/set_logger_level] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,844: +SERVICE [/clear] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,844: +SERVICE [/reset] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,845: +SERVICE [/spawn] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,845: +SERVICE [/kill] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,845: +CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 02:00:12,847: +SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,848: +PUB [/turtle1/pose] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,848: +PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,848: +SERVICE [/turtle1/set_pen] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,849: +SERVICE [/turtle1/teleport_relative] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,849: +SERVICE [/turtle1/teleport_absolute] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:12,919: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/', 'http://TheanVIn:35931/']
[rosmaster.master][INFO] 2024-02-27 02:00:12,920: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/', 'http://TheanVIn:35931/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:00:21,493: -SERVICE [/turtle1/teleport_absolute] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,494: -SERVICE [/turtle1/teleport_relative] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,495: -SERVICE [/turtle1/set_pen] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,495: -PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:21,496: -PUB [/turtle1/pose] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:21,496: -SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:21,496: -SERVICE [/kill] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,497: -SERVICE [/spawn] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,497: -SERVICE [/reset] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,497: -SERVICE [/clear] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,633: -PUB [/rosout] /turtlesim http://TheanVIn:35931/
[rosmaster.master][INFO] 2024-02-27 02:00:21,634: -SERVICE [/turtlesim/get_loggers] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,635: -SERVICE [/turtlesim/set_logger_level] /turtlesim rosrpc://TheanVIn:52083
[rosmaster.master][INFO] 2024-02-27 02:00:21,636: -CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 02:00:21,733: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/']
[rosmaster.master][INFO] 2024-02-27 02:00:21,735: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:33675/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:00:25,820: -PUB [/rosout] /turtlemove_5808_1709016989700 http://TheanVIn:33675/
[rosmaster.master][INFO] 2024-02-27 02:00:25,821: -PUB [/turtle1/cmd_vel] /turtlemove_5808_1709016989700 http://TheanVIn:33675/
[rosmaster.master][INFO] 2024-02-27 02:00:25,821: -SERVICE [/turtlemove_5808_1709016989700/get_loggers] /turtlemove_5808_1709016989700 rosrpc://TheanVIn:41757
[rosmaster.master][INFO] 2024-02-27 02:00:25,821: -SERVICE [/turtlemove_5808_1709016989700/set_logger_level] /turtlemove_5808_1709016989700 rosrpc://TheanVIn:41757
[rosmaster.master][INFO] 2024-02-27 02:00:25,839: publisherUpdate[/rosout] -> http://TheanVIn:45687/ []
[rosmaster.master][INFO] 2024-02-27 02:00:25,841: publisherUpdate[/rosout] -> http://TheanVIn:45687/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:00:30,534: +PUB [/rosout] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,535: +SERVICE [/turtlesim/get_loggers] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,535: +SERVICE [/turtlesim/set_logger_level] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,546: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:41969/']
[rosmaster.master][INFO] 2024-02-27 02:00:30,547: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:41969/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:00:30,551: +SERVICE [/clear] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,551: +SERVICE [/reset] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,552: +SERVICE [/spawn] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,552: +SERVICE [/kill] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,552: +CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 02:00:30,554: +SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,554: +PUB [/turtle1/pose] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,555: +PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,555: +SERVICE [/turtle1/set_pen] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,555: +SERVICE [/turtle1/teleport_relative] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:30,555: +SERVICE [/turtle1/teleport_absolute] /turtlesim http://TheanVIn:41969/
[rosmaster.master][INFO] 2024-02-27 02:00:57,396: +PUB [/rosout] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,397: +SERVICE [/turtlesim/get_loggers] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,397: +SERVICE [/turtlesim/set_logger_level] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,408: +SERVICE [/clear] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,408: +SERVICE [/reset] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,409: +SERVICE [/spawn] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,409: +SERVICE [/kill] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,409: +CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 02:00:57,411: +SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,411: +PUB [/turtle1/pose] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,411: +PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,412: +SERVICE [/turtle1/set_pen] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,412: +SERVICE [/turtle1/teleport_relative] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,412: +SERVICE [/turtle1/teleport_absolute] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:00:57,485: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:46585/']
[rosmaster.master][INFO] 2024-02-27 02:00:57,486: publisherUpdate[/rosout] -> http://TheanVIn:45687/ ['http://TheanVIn:46585/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:01:01,457: -SERVICE [/turtle1/teleport_absolute] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,458: -SERVICE [/turtle1/teleport_relative] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,458: -SERVICE [/turtle1/set_pen] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,458: -PUB [/turtle1/color_sensor] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:01:01,458: -PUB [/turtle1/pose] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:01:01,459: -SUB [/turtle1/cmd_vel] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:01:01,459: -SERVICE [/kill] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,459: -SERVICE [/spawn] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,459: -SERVICE [/reset] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,460: -SERVICE [/clear] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,692: -PUB [/rosout] /turtlesim http://TheanVIn:46585/
[rosmaster.master][INFO] 2024-02-27 02:01:01,693: -SERVICE [/turtlesim/get_loggers] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,693: -SERVICE [/turtlesim/set_logger_level] /turtlesim rosrpc://TheanVIn:39815
[rosmaster.master][INFO] 2024-02-27 02:01:01,693: -CACHEDPARAM [/rosout_disable_topics_generation] by /turtlesim
[rosmaster.master][INFO] 2024-02-27 02:01:01,791: publisherUpdate[/rosout] -> http://TheanVIn:45687/ []
[rosmaster.master][INFO] 2024-02-27 02:01:01,791: publisherUpdate[/rosout] -> http://TheanVIn:45687/ []: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-02-27 02:10:37,170: -PUB [/rosout_agg] /rosout http://TheanVIn:45687/
[rosmaster.master][INFO] 2024-02-27 02:10:37,171: -SUB [/rosout] /rosout http://TheanVIn:45687/
[rosmaster.master][INFO] 2024-02-27 02:10:37,171: -SERVICE [/rosout/get_loggers] /rosout rosrpc://TheanVIn:50399
[rosmaster.master][INFO] 2024-02-27 02:10:37,171: -SERVICE [/rosout/set_logger_level] /rosout rosrpc://TheanVIn:50399
[rosmaster.main][INFO] 2024-02-27 02:10:37,206: keyboard interrupt, will exit
[rosmaster.main][INFO] 2024-02-27 02:10:37,206: stopping master...
[rospy.core][INFO] 2024-02-27 02:10:37,207: signal_shutdown [atexit]
