[rosmaster.main][INFO] 2024-03-05 05:05:57,468: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-03-05 05:05:57,468: Starting ROS Master Node
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/smb_robot_state_publisher/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/smb_robot_state_publisher/use_tf_static] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/twist_mux/topics] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/twist_mux/locks] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/ekf_localization/base_link_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,556: +PARAM [/ekf_localization/world_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/two_d_mode] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/odom0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/odom0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/imu0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,557: +PARAM [/ekf_localization/imu0_remove_gravitational_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 05:05:57,558: +SERVICE [/rosout/get_loggers] /rosout http://localhost:35705/
[rosmaster.master][INFO] 2024-03-05 05:05:57,558: +SERVICE [/rosout/set_logger_level] /rosout http://localhost:35705/
[rosmaster.master][INFO] 2024-03-05 05:05:57,560: +SUB [/clock] /rosout http://localhost:35705/
[rosmaster.master][INFO] 2024-03-05 05:05:57,560: +PUB [/rosout_agg] /rosout http://localhost:35705/
[rosmaster.master][INFO] 2024-03-05 05:05:57,561: +SUB [/rosout] /rosout http://localhost:35705/
[rosmaster.master][INFO] 2024-03-05 05:05:57,598: +PUB [/rosout] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,598: +SERVICE [/smb_robot_state_publisher/get_loggers] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,598: +SERVICE [/smb_robot_state_publisher/set_logger_level] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,599: +SUB [/clock] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,601: +CACHEDPARAM [/rosout_disable_topics_generation] by /smb_robot_state_publisher
[rosmaster.master][INFO] 2024-03-05 05:05:57,602: +PUB [/tf] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,602: +PUB [/tf_static] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,604: +SUB [/joint_states] /smb_robot_state_publisher http://localhost:46657/
[rosmaster.master][INFO] 2024-03-05 05:05:57,669: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/']
[rosmaster.master][INFO] 2024-03-05 05:05:57,671: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:57,841: +PUB [/rosout] /base_controller_spawner http://localhost:33307/
[rosmaster.master][INFO] 2024-03-05 05:05:57,842: +SUB [/clock] /base_controller_spawner http://localhost:33307/
[rosmaster.master][INFO] 2024-03-05 05:05:57,843: +SERVICE [/base_controller_spawner/get_loggers] /base_controller_spawner http://localhost:33307/
[rosmaster.master][INFO] 2024-03-05 05:05:57,844: +SERVICE [/base_controller_spawner/set_logger_level] /base_controller_spawner http://localhost:33307/
[rosmaster.master][INFO] 2024-03-05 05:05:57,844: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2024-03-05 05:05:57,861: +PUB [/rosout] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:57,862: +SUB [/clock] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:57,863: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:57,863: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:57,864: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:05:57,867: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:05:57,869: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/']
[rosmaster.master][INFO] 2024-03-05 05:05:57,870: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:57,870: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/']
[rosmaster.master][INFO] 2024-03-05 05:05:57,870: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:57,903: +PUB [/rosout] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:57,903: +SERVICE [/gazebo/get_loggers] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:57,904: +SERVICE [/gazebo/set_logger_level] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:57,905: +SUB [/clock] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:57,906: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:57,951: +PUB [/rosout] /gazebo_gui http://localhost:36799/
[rosmaster.master][INFO] 2024-03-05 05:05:57,951: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://localhost:36799/
[rosmaster.master][INFO] 2024-03-05 05:05:57,952: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://localhost:36799/
[rosmaster.master][INFO] 2024-03-05 05:05:57,953: +SUB [/clock] /gazebo_gui http://localhost:36799/
[rosmaster.master][INFO] 2024-03-05 05:05:57,954: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-03-05 05:05:57,970: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/', 'http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:57,971: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/', 'http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:57,971: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/', 'http://localhost:40101/', 'http://localhost:36799/']
[rosmaster.master][INFO] 2024-03-05 05:05:57,971: publisherUpdate[/rosout] -> http://localhost:35705/ ['http://localhost:46657/', 'http://localhost:33307/', 'http://localhost:43689/', 'http://localhost:40101/', 'http://localhost:36799/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,073: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-03-05 05:05:58,152: +PUB [/clock] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,153: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,153: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,153: +SERVICE [/gazebo/delete_model] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,153: +SERVICE [/gazebo/delete_light] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,154: +SERVICE [/gazebo/get_model_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,154: +SERVICE [/gazebo/get_model_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,154: +SERVICE [/gazebo/get_world_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,154: +SERVICE [/gazebo/get_joint_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,154: +SERVICE [/gazebo/get_link_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,155: +SERVICE [/gazebo/get_link_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,155: +SERVICE [/gazebo/get_light_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,155: +SERVICE [/gazebo/set_light_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,155: +SERVICE [/gazebo/get_physics_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,156: +PUB [/gazebo/link_states] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,156: +PUB [/gazebo/model_states] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,156: +PUB [/gazebo/performance_metrics] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,156: +SERVICE [/gazebo/set_link_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,156: +SERVICE [/gazebo/set_physics_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,157: +SERVICE [/gazebo/set_model_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,157: +SERVICE [/gazebo/set_model_configuration] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,157: +SERVICE [/gazebo/set_joint_properties] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,157: +SERVICE [/gazebo/set_link_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,158: +SUB [/gazebo/set_link_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,159: +SUB [/gazebo/set_model_state] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,159: +SERVICE [/gazebo/pause_physics] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,160: +SERVICE [/gazebo/unpause_physics] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,160: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,160: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,160: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,161: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,161: +SERVICE [/gazebo/reset_simulation] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,161: +SERVICE [/gazebo/reset_world] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,170: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:05:58,171: publisherUpdate[/clock] -> http://localhost:35705/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,171: publisherUpdate[/clock] -> http://localhost:35705/ ['http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,171: publisherUpdate[/clock] -> http://localhost:46657/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,171: publisherUpdate[/clock] -> http://localhost:33307/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,172: publisherUpdate[/clock] -> http://localhost:43689/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,172: publisherUpdate[/clock] -> http://localhost:46657/ ['http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,172: publisherUpdate[/clock] -> http://localhost:40101/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,173: publisherUpdate[/clock] -> http://localhost:33307/ ['http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,173: publisherUpdate[/clock] -> http://localhost:43689/ ['http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,174: publisherUpdate[/clock] -> http://localhost:40101/ ['http://localhost:40101/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:58,174: publisherUpdate[/clock] -> http://localhost:36799/ ['http://localhost:40101/']
[rosmaster.master][INFO] 2024-03-05 05:05:58,175: +SERVICE [/gazebo/set_parameters] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,176: +PUB [/gazebo/parameter_descriptions] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,177: +PUB [/gazebo/parameter_updates] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:58,181: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,181: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,181: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,181: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,182: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,182: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,182: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,183: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,184: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,184: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:58,189: publisherUpdate[/clock] -> http://localhost:36799/ ['http://localhost:40101/']: sec=0.02, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 05:05:59,659: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,659: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 05:05:59,659: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,660: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,660: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,660: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: -SUB [/clock] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: -PUB [/rosout] /spawn_urdf http://localhost:43689/
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: -SERVICE [/spawn_urdf/get_loggers] /spawn_urdf rosrpc://localhost:35107
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: -SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf rosrpc://localhost:35107
[rosmaster.master][INFO] 2024-03-05 05:05:59,661: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,662: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,662: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,662: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,663: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,663: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,663: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,663: +PARAM [/gazebo/max_contacts] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,667: +PUB [/imu0] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,668: +PUB [/imu0/bias] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,668: +SERVICE [/imu/calibrate] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,668: +SERVICE [/imu0/set_accel_bias] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,668: +SERVICE [/imu0/set_rate_bias] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,669: +SERVICE [/imu0/accel/set_parameters] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,669: +PUB [/imu0/accel/parameter_descriptions] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,669: +PUB [/imu0/accel/parameter_updates] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,670: +PARAM [/imu0/accel/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,670: +PARAM [/imu0/accel/offset] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,670: +PARAM [/imu0/accel/drift] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,671: +PARAM [/imu0/accel/drift_frequency] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,671: +PARAM [/imu0/accel/scale_error] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,671: +SERVICE [/imu0/rate/set_parameters] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,671: +PUB [/imu0/rate/parameter_descriptions] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,671: +PUB [/imu0/rate/parameter_updates] /gazebo http://localhost:40101/
[rosmaster.master][INFO] 2024-03-05 05:05:59,672: +PARAM [/imu0/rate/gaussian_noise] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,672: +PARAM [/imu0/rate/offset] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,672: +PARAM [/imu0/rate/drift] by /gazebo
[rosmaster.master][INFO] 2024-03-05 05:05:59,673: +PARAM [/imu0/rate/drift_frequency] by /gazebo
