[rosmaster.main][INFO] 2024-03-05 23:04:56,014: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-03-05 23:04:56,014: Starting ROS Master Node
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/pointcloud_to_laserscan/concurrency_level] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_joint_publisher/type] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_joint_publisher/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/left_wheel] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/right_wheel] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/pose_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/twist_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/cmd_vel_timeout] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/smb_velocity_controller/velocity_rolling_window_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/pid_gains/LF_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/pid_gains/RF_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/pid_gains/LH_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/pid_gains/RH_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,110: +PARAM [/gazebo_ros_control/enable_odom_tf] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/estimate_velocity_from_position] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/wheel_separation_multiplier] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/wheel_radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/linear/x/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/linear/x/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/linear/x/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/linear/x/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/angular/z/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/angular/z/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/angular/z/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/gazebo_ros_control/angular/z/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/smb_robot_state_publisher/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/smb_robot_state_publisher/use_tf_static] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/twist_mux/topics] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/twist_mux/locks] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/base_link_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/world_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/two_d_mode] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/odom0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/odom0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/imu0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,111: +PARAM [/ekf_localization/imu0_remove_gravitational_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 23:04:56,113: +SERVICE [/rosout/get_loggers] /rosout http://localhost:41677/
[rosmaster.master][INFO] 2024-03-05 23:04:56,114: +SERVICE [/rosout/set_logger_level] /rosout http://localhost:41677/
[rosmaster.master][INFO] 2024-03-05 23:04:56,115: +SUB [/clock] /rosout http://localhost:41677/
[rosmaster.master][INFO] 2024-03-05 23:04:56,115: +PUB [/rosout_agg] /rosout http://localhost:41677/
[rosmaster.master][INFO] 2024-03-05 23:04:56,116: +SUB [/rosout] /rosout http://localhost:41677/
[rosmaster.master][INFO] 2024-03-05 23:04:56,154: +PUB [/rosout] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,154: +SERVICE [/smb_robot_state_publisher/get_loggers] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,155: +SERVICE [/smb_robot_state_publisher/set_logger_level] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,155: +PUB [/rosout] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,156: +SERVICE [/twist_mux/get_loggers] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,156: +SUB [/clock] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,156: +SERVICE [/twist_mux/set_logger_level] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,158: +SUB [/clock] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,158: +CACHEDPARAM [/rosout_disable_topics_generation] by /smb_robot_state_publisher
[rosmaster.master][INFO] 2024-03-05 23:04:56,158: +CACHEDPARAM [/twist_mux/topics] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 23:04:56,159: +CACHEDPARAM [/rosout_disable_topics_generation] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 23:04:56,160: +PUB [/tf] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,160: +SUB [/joy_teleop/cmd_vel] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,160: +PUB [/tf_static] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,162: +SUB [/twist_marker_server/cmd_vel] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,163: +SUB [/joint_states] /smb_robot_state_publisher http://localhost:32981/
[rosmaster.master][INFO] 2024-03-05 23:04:56,163: +SUB [/cmd_vel] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,164: +CACHEDPARAM [/twist_mux/locks] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 23:04:56,164: +PUB [/rosout] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,164: +SERVICE [/ekf_localization/get_loggers] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,165: +SERVICE [/ekf_localization/set_logger_level] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,166: +SUB [/e_stop] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,166: +PUB [/smb_velocity_controller/cmd_vel] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,167: +PUB [/diagnostics] /twist_mux http://localhost:44517/
[rosmaster.master][INFO] 2024-03-05 23:04:56,167: +SUB [/clock] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,167: +CACHEDPARAM [/twist_mux/diagnostic_period] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 23:04:56,168: +PUB [/diagnostics] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,168: +CACHEDPARAM [/ekf_localization/diagnostic_period] by /ekf_localization
[rosmaster.master][INFO] 2024-03-05 23:04:56,169: +SUB [/tf] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,170: +SUB [/tf_static] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,170: +PUB [/tf] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,178: +SUB [/set_pose] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,178: +SERVICE [/set_pose] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,178: +SERVICE [/ekf_localization/enable] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,178: +SERVICE [/ekf_localization/toggle] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,185: +SUB [/imu/data] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,186: +PUB [/odometry/filtered] /ekf_localization http://localhost:43069/
[rosmaster.master][INFO] 2024-03-05 23:04:56,215: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,215: publisherUpdate[/tf] -> http://localhost:43069/ ['http://localhost:32981/', 'http://localhost:43069/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,218: publisherUpdate[/tf] -> http://localhost:43069/ ['http://localhost:32981/', 'http://localhost:43069/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,218: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,218: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,218: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,218: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,219: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,400: +PUB [/rosout] /base_controller_spawner http://localhost:37521/
[rosmaster.master][INFO] 2024-03-05 23:04:56,401: +SUB [/clock] /base_controller_spawner http://localhost:37521/
[rosmaster.master][INFO] 2024-03-05 23:04:56,402: +SERVICE [/base_controller_spawner/get_loggers] /base_controller_spawner http://localhost:37521/
[rosmaster.master][INFO] 2024-03-05 23:04:56,403: +SERVICE [/base_controller_spawner/set_logger_level] /base_controller_spawner http://localhost:37521/
[rosmaster.master][INFO] 2024-03-05 23:04:56,403: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2024-03-05 23:04:56,415: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,416: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,444: +PUB [/rosout] /spawn_urdf http://localhost:42135/
[rosmaster.master][INFO] 2024-03-05 23:04:56,447: +SUB [/clock] /spawn_urdf http://localhost:42135/
[rosmaster.master][INFO] 2024-03-05 23:04:56,448: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://localhost:42135/
[rosmaster.master][INFO] 2024-03-05 23:04:56,448: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://localhost:42135/
[rosmaster.master][INFO] 2024-03-05 23:04:56,449: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 23:04:56,455: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 23:04:56,479: +PUB [/rosout] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,480: +SERVICE [/gazebo/get_loggers] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,480: +SERVICE [/gazebo/set_logger_level] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,482: +SUB [/clock] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,483: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,516: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,517: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,517: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,518: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,535: +PUB [/rosout] /gazebo_gui http://localhost:39649/
[rosmaster.master][INFO] 2024-03-05 23:04:56,536: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://localhost:39649/
[rosmaster.master][INFO] 2024-03-05 23:04:56,536: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://localhost:39649/
[rosmaster.master][INFO] 2024-03-05 23:04:56,538: +SUB [/clock] /gazebo_gui http://localhost:39649/
[rosmaster.master][INFO] 2024-03-05 23:04:56,539: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-03-05 23:04:56,593: +PUB [/rosout] /teleop_twist_keyboard http://localhost:34593/
[rosmaster.master][INFO] 2024-03-05 23:04:56,595: +SUB [/clock] /teleop_twist_keyboard http://localhost:34593/
[rosmaster.master][INFO] 2024-03-05 23:04:56,595: +SERVICE [/teleop_twist_keyboard/get_loggers] /teleop_twist_keyboard http://localhost:34593/
[rosmaster.master][INFO] 2024-03-05 23:04:56,596: +SERVICE [/teleop_twist_keyboard/set_logger_level] /teleop_twist_keyboard http://localhost:34593/
[rosmaster.master][INFO] 2024-03-05 23:04:56,599: +PUB [/cmd_vel] /teleop_twist_keyboard http://localhost:34593/
[rosmaster.master][INFO] 2024-03-05 23:04:56,618: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/', 'http://localhost:39649/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,618: publisherUpdate[/cmd_vel] -> http://localhost:44517/ ['http://localhost:34593/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,619: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/', 'http://localhost:39649/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,619: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-03-05 23:04:56,619: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/', 'http://localhost:39649/', 'http://localhost:34593/']
[rosmaster.master][INFO] 2024-03-05 23:04:56,620: publisherUpdate[/cmd_vel] -> http://localhost:44517/ ['http://localhost:34593/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,620: publisherUpdate[/rosout] -> http://localhost:41677/ ['http://localhost:32981/', 'http://localhost:44517/', 'http://localhost:43069/', 'http://localhost:37521/', 'http://localhost:42135/', 'http://localhost:43797/', 'http://localhost:39649/', 'http://localhost:34593/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 23:04:56,825: +PUB [/clock] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,826: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,826: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,826: +SERVICE [/gazebo/delete_model] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,827: +SERVICE [/gazebo/delete_light] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,827: +SERVICE [/gazebo/get_model_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,827: +SERVICE [/gazebo/get_model_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,827: +SERVICE [/gazebo/get_world_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,827: +SERVICE [/gazebo/get_joint_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,828: +SERVICE [/gazebo/get_link_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,828: +SERVICE [/gazebo/get_link_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,828: +SERVICE [/gazebo/get_light_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,828: +SERVICE [/gazebo/set_light_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,828: +SERVICE [/gazebo/get_physics_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,829: +PUB [/gazebo/link_states] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,829: +PUB [/gazebo/model_states] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,829: +PUB [/gazebo/performance_metrics] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,830: +SERVICE [/gazebo/set_link_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,830: +SERVICE [/gazebo/set_physics_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,831: +SERVICE [/gazebo/set_model_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,831: +SERVICE [/gazebo/set_model_configuration] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,832: +SERVICE [/gazebo/set_joint_properties] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,832: +SERVICE [/gazebo/set_link_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,833: +SUB [/gazebo/set_link_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,835: +SUB [/gazebo/set_model_state] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,835: +SERVICE [/gazebo/pause_physics] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,835: +SERVICE [/gazebo/unpause_physics] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,835: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,836: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,836: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,836: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,837: +SERVICE [/gazebo/reset_simulation] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,837: +SERVICE [/gazebo/reset_world] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,852: +SERVICE [/gazebo/set_parameters] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,852: +PUB [/gazebo/parameter_descriptions] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,852: +PUB [/gazebo/parameter_updates] /gazebo http://localhost:43797/
[rosmaster.master][INFO] 2024-03-05 23:04:56,859: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,859: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,859: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,860: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,860: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,860: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,860: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,860: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,861: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,861: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,861: +PARAM [/gazebo/cfm] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,861: +PARAM [/gazebo/erp] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,861: +PARAM [/gazebo/contact_surface_layer] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,862: +PARAM [/gazebo/contact_max_correcting_vel] by /gazebo
[rosmaster.master][INFO] 2024-03-05 23:04:56,862: +PARAM [/gazebo/max_contacts] by /gazebo
