[rosmaster.main][INFO] 2024-03-05 20:47:29,187: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2024-03-05 20:47:29,188: Starting ROS Master Node
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/pointcloud_to_laserscan/range_max] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/pointcloud_to_laserscan/use_inf] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/pointcloud_to_laserscan/inf_epsilon] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/pointcloud_to_laserscan/concurrency_level] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/robot_description] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,274: +PARAM [/smb_joint_publisher/type] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_joint_publisher/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/type] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/left_wheel] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/right_wheel] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/publish_rate] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/pose_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/twist_covariance_diagonal] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/cmd_vel_timeout] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_velocity_controller/velocity_rolling_window_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/pid_gains/LF_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/pid_gains/RF_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/pid_gains/LH_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/pid_gains/RH_WHEEL_JOINT/p] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/base_frame_id] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/enable_odom_tf] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/estimate_velocity_from_position] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/wheel_separation_multiplier] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/wheel_radius_multiplier] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/linear/x/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/linear/x/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/linear/x/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/linear/x/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/angular/z/has_velocity_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/angular/z/max_velocity] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/angular/z/has_acceleration_limits] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/gazebo_ros_control/angular/z/max_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,275: +PARAM [/smb_robot_state_publisher/publish_frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/smb_robot_state_publisher/use_tf_static] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/twist_mux/topics] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/twist_mux/locks] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/odom_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/base_link_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/world_frame] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/two_d_mode] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/frequency] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/odom0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/odom0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/odom0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/odom0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/imu0] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/imu0_config] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/imu0_differential] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/imu0_queue_size] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,276: +PARAM [/ekf_localization/imu0_remove_gravitational_acceleration] by /roslaunch
[rosmaster.master][INFO] 2024-03-05 20:47:29,280: +SERVICE [/rosout/get_loggers] /rosout http://localhost:40711/
[rosmaster.master][INFO] 2024-03-05 20:47:29,280: +SERVICE [/rosout/set_logger_level] /rosout http://localhost:40711/
[rosmaster.master][INFO] 2024-03-05 20:47:29,282: +SUB [/clock] /rosout http://localhost:40711/
[rosmaster.master][INFO] 2024-03-05 20:47:29,283: +PUB [/rosout_agg] /rosout http://localhost:40711/
[rosmaster.master][INFO] 2024-03-05 20:47:29,284: +SUB [/rosout] /rosout http://localhost:40711/
[rosmaster.master][INFO] 2024-03-05 20:47:29,327: +PUB [/rosout] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,327: +SERVICE [/pointcloud_to_laserscan/get_loggers] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,327: +SERVICE [/pointcloud_to_laserscan/set_logger_level] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,329: +SUB [/clock] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,342: +PUB [/rosout] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,343: +SERVICE [/smb_robot_state_publisher/get_loggers] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,343: +SERVICE [/smb_robot_state_publisher/set_logger_level] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,345: +SUB [/clock] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,346: +PUB [/rosout] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,347: +SERVICE [/twist_mux/get_loggers] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,347: +SERVICE [/twist_mux/set_logger_level] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,348: +CACHEDPARAM [/rosout_disable_topics_generation] by /smb_robot_state_publisher
[rosmaster.master][INFO] 2024-03-05 20:47:29,349: +SUB [/clock] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,350: +PUB [/tf] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,350: +CACHEDPARAM [/twist_mux/topics] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 20:47:29,350: +PUB [/tf_static] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,351: +CACHEDPARAM [/rosout_disable_topics_generation] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 20:47:29,353: +PUB [/rosout] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,353: +SERVICE [/ekf_localization/get_loggers] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,354: +SERVICE [/ekf_localization/set_logger_level] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,355: +CACHEDPARAM [/rosout_disable_topics_generation] by /pointcloud_to_laserscan
[rosmaster.master][INFO] 2024-03-05 20:47:29,356: +SUB [/joy_teleop/cmd_vel] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,357: +SERVICE [/pointcloud_to_laserscan/load_nodelet] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,358: +SERVICE [/pointcloud_to_laserscan/unload_nodelet] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,359: +SUB [/joint_states] /smb_robot_state_publisher http://localhost:35361/
[rosmaster.master][INFO] 2024-03-05 20:47:29,360: +SERVICE [/pointcloud_to_laserscan/list] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,360: +SUB [/twist_marker_server/cmd_vel] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,360: +SUB [/clock] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,361: +PUB [/diagnostics] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,361: +CACHEDPARAM [/ekf_localization/diagnostic_period] by /ekf_localization
[rosmaster.master][INFO] 2024-03-05 20:47:29,363: +SUB [/tf] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,366: +SUB [/tf_static] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,367: +PUB [/tf] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,368: +SUB [/cmd_vel] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,369: +CACHEDPARAM [/twist_mux/locks] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 20:47:29,373: +SUB [/e_stop] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,373: +PUB [/smb_velocity_controller/cmd_vel] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,375: +PUB [/diagnostics] /twist_mux http://localhost:36171/
[rosmaster.master][INFO] 2024-03-05 20:47:29,376: +CACHEDPARAM [/twist_mux/diagnostic_period] by /twist_mux
[rosmaster.master][INFO] 2024-03-05 20:47:29,378: +SUB [/tf] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,380: +SUB [/tf_static] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,381: +PUB [/scan] /pointcloud_to_laserscan http://localhost:44159/
[rosmaster.master][INFO] 2024-03-05 20:47:29,382: +SUB [/set_pose] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,382: +SERVICE [/set_pose] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,382: +SERVICE [/ekf_localization/enable] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,382: +SERVICE [/ekf_localization/toggle] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,388: +SUB [/imu/data] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,388: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,389: publisherUpdate[/tf] -> http://localhost:46203/ ['http://localhost:35361/', 'http://localhost:46203/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,390: +PUB [/odometry/filtered] /ekf_localization http://localhost:46203/
[rosmaster.master][INFO] 2024-03-05 20:47:29,392: publisherUpdate[/tf] -> http://localhost:46203/ ['http://localhost:35361/', 'http://localhost:46203/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,392: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,393: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,393: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,393: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,394: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,394: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,394: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,622: +PUB [/rosout] /base_controller_spawner http://localhost:37747/
[rosmaster.master][INFO] 2024-03-05 20:47:29,625: +SUB [/clock] /base_controller_spawner http://localhost:37747/
[rosmaster.master][INFO] 2024-03-05 20:47:29,626: +SERVICE [/base_controller_spawner/get_loggers] /base_controller_spawner http://localhost:37747/
[rosmaster.master][INFO] 2024-03-05 20:47:29,627: +SERVICE [/base_controller_spawner/set_logger_level] /base_controller_spawner http://localhost:37747/
[rosmaster.master][INFO] 2024-03-05 20:47:29,627: +CACHEDPARAM [/rosout_disable_topics_generation] by /base_controller_spawner
[rosmaster.master][INFO] 2024-03-05 20:47:29,652: +PUB [/rosout] /spawn_urdf http://localhost:44831/
[rosmaster.master][INFO] 2024-03-05 20:47:29,654: +SUB [/clock] /spawn_urdf http://localhost:44831/
[rosmaster.master][INFO] 2024-03-05 20:47:29,655: +SERVICE [/spawn_urdf/get_loggers] /spawn_urdf http://localhost:44831/
[rosmaster.master][INFO] 2024-03-05 20:47:29,655: +SERVICE [/spawn_urdf/set_logger_level] /spawn_urdf http://localhost:44831/
[rosmaster.master][INFO] 2024-03-05 20:47:29,656: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 20:47:29,659: +CACHEDPARAM [/rosout_disable_topics_generation] by /spawn_urdf
[rosmaster.master][INFO] 2024-03-05 20:47:29,690: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,691: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,692: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,692: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,707: +PUB [/rosout] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,708: +SERVICE [/gazebo/get_loggers] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,708: +SERVICE [/gazebo/set_logger_level] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,710: +SUB [/clock] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,711: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:29,765: +PUB [/rosout] /gazebo_gui http://localhost:33335/
[rosmaster.master][INFO] 2024-03-05 20:47:29,766: +SERVICE [/gazebo_gui/get_loggers] /gazebo_gui http://localhost:33335/
[rosmaster.master][INFO] 2024-03-05 20:47:29,766: +SERVICE [/gazebo_gui/set_logger_level] /gazebo_gui http://localhost:33335/
[rosmaster.master][INFO] 2024-03-05 20:47:29,768: +SUB [/clock] /gazebo_gui http://localhost:33335/
[rosmaster.master][INFO] 2024-03-05 20:47:29,769: +CACHEDPARAM [/rosout_disable_topics_generation] by /gazebo_gui
[rosmaster.master][INFO] 2024-03-05 20:47:29,792: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/', 'http://localhost:37357/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,793: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/', 'http://localhost:37357/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,793: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/', 'http://localhost:37357/', 'http://localhost:33335/']
[rosmaster.master][INFO] 2024-03-05 20:47:29,794: publisherUpdate[/rosout] -> http://localhost:40711/ ['http://localhost:44159/', 'http://localhost:35361/', 'http://localhost:36171/', 'http://localhost:46203/', 'http://localhost:37747/', 'http://localhost:44831/', 'http://localhost:37357/', 'http://localhost:33335/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2024-03-05 20:47:29,896: +CACHEDPARAM [/rosout/omit_topics] by /rosout
[rosmaster.master][INFO] 2024-03-05 20:47:29,997: +PUB [/clock] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,998: +SERVICE [/gazebo/spawn_sdf_model] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,998: +SERVICE [/gazebo/spawn_urdf_model] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,999: +SERVICE [/gazebo/delete_model] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,999: +SERVICE [/gazebo/delete_light] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:29,999: +SERVICE [/gazebo/get_model_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,000: +SERVICE [/gazebo/get_model_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,000: +SERVICE [/gazebo/get_world_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,000: +SERVICE [/gazebo/get_joint_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,001: +SERVICE [/gazebo/get_link_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,001: +SERVICE [/gazebo/get_link_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,001: +SERVICE [/gazebo/get_light_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,002: +SERVICE [/gazebo/set_light_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,002: +SERVICE [/gazebo/get_physics_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,002: +PUB [/gazebo/link_states] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,002: +PUB [/gazebo/model_states] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,003: +PUB [/gazebo/performance_metrics] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,003: +SERVICE [/gazebo/set_link_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,003: +SERVICE [/gazebo/set_physics_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,004: +SERVICE [/gazebo/set_model_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,004: +SERVICE [/gazebo/set_model_configuration] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,004: +SERVICE [/gazebo/set_joint_properties] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,004: +SERVICE [/gazebo/set_link_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,005: +SUB [/gazebo/set_link_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,006: +SUB [/gazebo/set_model_state] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,007: +SERVICE [/gazebo/pause_physics] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,007: +SERVICE [/gazebo/unpause_physics] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,007: +SERVICE [/gazebo/apply_body_wrench] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,007: +SERVICE [/gazebo/apply_joint_effort] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,008: +SERVICE [/gazebo/clear_joint_forces] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,008: +SERVICE [/gazebo/clear_body_wrenches] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,008: +SERVICE [/gazebo/reset_simulation] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,008: +SERVICE [/gazebo/reset_world] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,020: +SERVICE [/gazebo/set_parameters] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,020: +PUB [/gazebo/parameter_descriptions] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,020: +PUB [/gazebo/parameter_updates] /gazebo http://localhost:37357/
[rosmaster.master][INFO] 2024-03-05 20:47:30,024: +PARAM [/gazebo/time_step] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,024: +PARAM [/gazebo/max_update_rate] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,025: +PARAM [/gazebo/gravity_x] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,025: +PARAM [/gazebo/gravity_y] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,025: +PARAM [/gazebo/gravity_z] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,026: +PARAM [/gazebo/auto_disable_bodies] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,026: +PARAM [/gazebo/sor_pgs_precon_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,026: +PARAM [/gazebo/sor_pgs_iters] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,026: +PARAM [/gazebo/sor_pgs_w] by /gazebo
[rosmaster.master][INFO] 2024-03-05 20:47:30,027: +PARAM [/gazebo/sor_pgs_rms_error_tol] by /gazebo
